Stations_ID;Datum;Qualitaet;Min_5cm;Min_2m;Mittel_2m;Max_2m;Relative_Feuchte;Mittel_Windstaerke;Max_Windgeschwindigkeit;Sonnenscheindauer;Mittel_Bedeckungsgrad;Niederschlagshoehe;Mittel_Luftdruck
2115.00;30.11.2017;1.00;-0,7;2,3;4,6;6,2;82,04;5,3;11,9;0,067;7,3;9,7;1002,22
2115.00;01.12.2017;1.00;-1,3;3.00;3,8;4,6;82,08;5,4;9,8;2267.00;6,8;0.00;1016.00
2115.00;02.12.2017;1.00;-5,3;2,4;4,1;7,1;88,46;8,5;17,7;0,333;5,5;7,7;1022,31
2115.00;03.12.2017;1.00;5,4;7,1;8,6;9,3;79,46;9,4;16,5;2383.00;7,1;1,8;1017,76
2115.00;04.12.2017;1.00;4,5;6,6;8,1;9,3;74,96;9,8;17,7;1783.00;7,5;1,6;1023,18
2115.00;05.12.2017;1.00;7,6;8,2;9,1;9,7;83,67;10,8;18,7;0,2;7,8;0,1;1025,87
2115.00;06.12.2017;1.00;7,6;8,4;9,1;9,8;78,96;13.00;20,5;0.00;7,8;0.00;1021,11
2115.00;07.12.2017;1.00;5,2;5,8;7,4;9.00;80,83;16,4;26,6;0.00;7,8;7,6;1005,1
2115.00;08.12.2017;1.00;0,3;1,9;5,7;8,4;71,25;10,3;21,6;0,283;6,7;6,3;999,63
2115.00;09.12.2017;1.00;0,5;1,4;5,1;7,2;74,25;12,1;21,3;1317.00;6,7;10,8;1001,36
2115.00;10.12.2017;1.00;0,4;0,9;2,3;4,8;85,17;12,2;18,6;0.00;7,4;1,5;986,15
2115.00;11.12.2017;1.00;-0,4;0,7;2.00;2,9;81.00;10,2;18,7;0.00;7,6;6,2;984,31
2115.00;12.12.2017;1.00;1,7;2,2;4,6;6,7;75,79;9,8;17,8;0,517;6,5;0,4;998,14
2115.00;13.12.2017;1.00;2,5;2,9;4,1;5,6;88,92;14,9;22,3;0.00;7,5;8,1;994,97
2115.00;14.12.2017;1.00;1,8;3,5;5,6;7,2;79,21;11,8;23.00;0.00;7.00;4,2;983,83
2115.00;15.12.2017;1.00;3,1;3,5;4,5;6.00;86,08;7,3;12,3;0.00;7,3;0,4;993,59
2115.00;16.12.2017;1.00;0,3;3,4;4,9;6,4;76,71;6.00;15.00;2,05;6.00;3,7;1005,49
2115.00;17.12.2017;1.00;1,4;3,1;4,9;5,8;77,29;6,7;15,4;3833.00;5,6;1,9;1017,42
2115.00;18.12.2017;1.00;2,4;2,9;4,2;7,2;86,54;6,5;15,7;0.00;7,7;0,8;1022,1
2261.00;17.06.2016;3.00;6,6;9,7;12,7;16,3;86,75;3,8;12.00;1,95;7.00;9,8;941,72
2261.00;18.06.2016;3.00;5,5;9.00;14,1;19,2;75,54;2,8;13.00;8817.00;4,8;1,7;950,73
2261.00;19.06.2016;3.00;6,9;9,9;13,2;18.00;80,29;2.00;6,4;5267.00;6,8;0,8;955,51
2261.00;20.06.2016;3.00;6,5;8,6;15,1;20,3;68,38;2,2;7,4;10533.00;;0.00;955,06
2261.00;21.06.2016;3.00;12.00;12,3;16.00;20,5;75,83;3.00;8,9;6033.00;7,3;0.00;955,49
2261.00;22.06.2016;3.00;11,6;15,1;19,6;25,3;71.00;1,8;6,2;6683.00;5.00;0.00;958,63
2261.00;23.06.2016;3.00;10,5;14,2;23.00;29,8;61,13;2,5;8,5;15317.00;0,3;0.00;957,08
2261.00;24.06.2016;3.00;12,6;17.00;24,6;31,7;57,21;2.00;8,9;14483.00;0.00;0.00;952,58
2261.00;25.06.2016;3.00;14,4;14,7;21,2;26,7;70,46;2,9;10,5;11817.00;5,9;1,5;947,63
2261.00;26.06.2016;3.00;9,3;12,7;15,8;20.00;65,33;2,7;8.00;8783.00;5,5;0.00;952,18
2261.00;27.06.2016;3.00;9,7;12,1;15,5;19,8;63,13;3,3;10,7;8683.00;5,7;0.00;953,58
2261.00;28.06.2016;3.00;13.00;13,9;16,7;19,8;74,88;2,1;6,5;2067.00;7,3;9,3;952,04
2261.00;29.06.2016;3.00;11.00;14,1;17,6;22,1;73,92;3,1;10,8;8917.00;6,3;0,3;948,77
2261.00;30.06.2016;3.00;10,7;12,4;17,1;21,7;74,13;2,3;8,9;3,75;6,6;0.00;949,73
2261.00;01.07.2016;3.00;10,8;13,5;19,2;24,2;68,21;2,8;9,7;11783.00;3,9;0.00;951,18
2261.00;02.07.2016;3.00;9,2;10,2;15,3;19,8;83,46;2,7;9,5;3383.00;7,1;6,9;950,05
2261.00;03.07.2016;3.00;5.00;8,4;12,4;17,7;77,29;3.00;11,4;7967.00;3,7;0,6;954,86
2261.00;04.07.2016;3.00;3,2;7,1;15.00;20,4;67,04;1,6;6,1;9283.00;4,4;0.00;955,44
2261.00;05.07.2016;3.00;11,2;12,9;17,9;22,5;65,08;3,7;11,9;9,9;5,5;0.00;950,13
2261.00;06.07.2016;3.00;4,8;10,1;13,6;17,6;65,08;3,5;11,8;4,75;5,1;0.00;952,85
2261.00;07.07.2016;3.00;4,6;8,7;15,5;21.00;56,54;1,9;8.00;12,2;6.00;0.00;955,19
2261.00;08.07.2016;3.00;7,8;10,8;18,6;25,6;57,58;3.00;10,7;7483.00;7,2;0.00;951,98
2261.00;09.07.2016;3.00;10.00;13,4;18.00;22,6;64,71;3,1;10,3;9,25;5,5;0.00;953,26
2261.00;10.07.2016;3.00;9,6;12,1;21,2;27,7;61,63;2,3;8.00;12,85;6,7;0.00;950,23
2261.00;11.07.2016;3.00;15,9;17,3;22,6;27,7;60,92;3,7;12,9;8317.00;7,8;0.00;946,86
2261.00;12.07.2016;3.00;12.00;13,9;17,1;20,2;72,83;2,5;7,3;0,983;8.00;0.00;948,26
2261.00;13.07.2016;3.00;11.00;11,9;14,8;19,1;81,25;2,1;9,1;1867.00;7,6;46,5;947,42
2261.00;14.07.2016;3.00;9.00;9,8;11,2;14,2;86,25;3,6;11,4;1617.00;6,6;6,8;949,82
2261.00;15.07.2016;3.00;7,3;9,4;12,1;15,6;75,88;2,8;8,3;1033.00;7,8;0,3;957,12
2261.00;16.07.2016;3.00;4,7;7,7;15,5;20,6;66,38;2,4;8.00;6833.00;5,7;0.00;958,23
2261.00;17.07.2016;3.00;14,4;14,9;17,5;21,7;83,42;2,1;9,1;0,517;7,8;10,7;955,55
2261.00;18.07.2016;3.00;11,2;13,9;18,8;23,5;67,92;2,4;7,6;10317.00;3,7;0.00;955,88
2261.00;19.07.2016;3.00;9,1;12,5;20,4;26,4;61,88;1,7;8,3;14,1;0,7;0.00;956,21
2261.00;20.07.2016;3.00;9,7;13,5;21,9;28,2;59,17;1,5;5,2;14,65;0,6;0.00;952,8
2261.00;21.07.2016;3.00;14,8;16,1;17,9;19,9;86,5;2.00;7,7;0,217;7,1;32,9;950,78
2261.00;22.07.2016;3.00;12,2;14,7;20,9;25,9;73,04;1,8;7,1;9,75;6.00;0.00;951,25
2261.00;23.07.2016;3.00;14,2;15,8;18,7;22,9;85,46;1,6;7,1;1167.00;7,7;24,5;952,22
2261.00;24.07.2016;3.00;12,8;14,3;19,2;24,9;83,33;1,5;6,6;6,4;6,5;0,7;953,42
2261.00;25.07.2016;3.00;15.00;16,8;20,7;25,8;75,54;1,4;5,9;3,5;6,9;0.00;953,29
2261.00;26.07.2016;3.00;14.00;16,6;19,3;23.00;83,92;1,8;6,7;1,15;6,7;3,9;954,24
2261.00;27.07.2016;3.00;12,4;15,4;18,8;24,2;83,58;1,9;12,1;3633.00;6,7;5,3;951,63
2261.00;28.07.2016;3.00;10,2;13,2;18,8;22,9;69,5;2,2;7,7;6717.00;5,9;0,6;951,35
2261.00;29.07.2016;3.00;13.00;15,1;18,6;22,2;75,96;3.00;9,8;6,7;5,8;4,2;949,23
2261.00;30.07.2016;3.00;11,2;13,9;19,2;24,3;70,29;2,7;11,6;8567.00;4,6;0,4;948,77
2261.00;31.07.2016;3.00;11.00;12,5;17,6;22,9;82,04;2,4;8,3;1933.00;6,7;2,4;947,72
2261.00;01.08.2016;3.00;7,6;10,8;14,5;19,8;69,38;2,5;9,9;7433.00;3,2;0,2;953,11
2261.00;02.08.2016;3.00;10,1;11,3;13,7;17,1;85,71;2,8;10,3;0.00;8.00;1,5;951,69
2261.00;03.08.2016;3.00;13,5;14.00;16,4;18,8;91,29;3.00;11.00;0.00;7,9;0,3;949,55
2261.00;04.08.2016;3.00;13,1;13,3;19,3;24,5;74,29;2,8;9,7;2033.00;7,3;17,3;948,02
2261.00;05.08.2016;3.00;9,9;12,2;14,8;18.00;83,25;2,8;8,2;0,55;7,5;0.00;951,46
2261.00;06.08.2016;3.00;8,1;11,1;15,9;21.00;71,42;2,7;10,8;7117.00;5,1;0.00;958,92
2261.00;07.08.2016;3.00;9,1;11,9;17,9;23,4;63,46;2,6;9,8;13,55;2,8;0.00;960,68
2261.00;08.08.2016;3.00;9,3;13,2;19,1;24,3;65,29;3,2;10,5;10683.00;2,5;0.00;954,48
2261.00;09.08.2016;3.00;10,3;11.00;13,7;17,4;77,71;2.00;9,2;1383.00;7,5;0,9;953,57
2261.00;10.08.2016;3.00;3,2;6,1;10,5;14,4;81,21;2,2;9.00;1733.00;6,1;3,3;953,33
2261.00;11.08.2016;3.00;1,4;4,3;10,9;15,8;65,25;;;8,1;4,5;1,3;956,4
2261.00;12.08.2016;3.00;8,8;9,5;12,7;15,1;92,75;;;0.00;7,5;1,1;957,23
2261.00;13.08.2016;3.00;11,5;14,6;18,4;23,3;74,04;;;7,8;6,4;0.00;957,49
2261.00;14.08.2016;3.00;8,7;12,4;17,5;22,6;71,92;;;9567.00;6,5;0.00;956,81
2261.00;15.08.2016;3.00;6,9;10,6;15,9;22,1;71,67;;;10883.00;4,4;0.00;956,54
2261.00;16.08.2016;3.00;6,2;9,4;15,1;20,5;64,63;;;12517.00;5,6;0.00;952,46
2261.00;17.08.2016;3.00;4,7;8,1;12,7;18,8;71,75;;;9367.00;2,3;0.00;949,18
2261.00;18.08.2016;3.00;2,8;6,5;15,3;22,5;61,71;;;12717.00;0,7;0.00;945,33
2261.00;19.08.2016;3.00;4,6;7,9;17,4;24,4;62,88;;;12283.00;3.00;0,4;946,79
2261.00;20.08.2016;3.00;14,4;14,8;19,1;24,1;68,96;;;3883.00;7,5;2,4;949,18
2261.00;21.08.2016;3.00;9,7;11,4;14,6;19,2;77,58;;;7117.00;6.00;2,7;953,67
2261.00;22.08.2016;3.00;10,5;11,7;15,4;19,6;74,04;;;5583.00;6,5;0.00;960,35
2261.00;23.08.2016;3.00;11,1;14,4;19,2;25,2;67,67;1,9;7.00;8867.00;5,9;0.00;961,65
2261.00;24.08.2016;3.00;9,3;13.00;20,3;27.00;66,63;1,4;5,5;13017.00;0.00;0.00;959,61
2261.00;25.08.2016;3.00;9,4;13,6;21,1;28,2;56,21;2,5;7,7;12967.00;0.00;0.00;955,87
2261.00;26.08.2016;3.00;9,7;14,6;22.00;30.00;53,88;2,3;6,6;12917.00;0.00;0.00;954,05
2261.00;27.08.2016;3.00;10,3;13,8;22,8;31.00;54,63;1,7;5,6;12,85;0.00;0.00;954,26
2261.00;28.08.2016;3.00;9,5;14.00;21,9;28,9;60,96;2,4;9,2;9583.00;3,9;0.00;951,07
2261.00;29.08.2016;3.00;11,4;14,1;18,7;23.00;67,46;2,5;9,4;4.00;6,3;0.00;953,11
2261.00;30.08.2016;3.00;4,7;10,2;15,3;20,4;64,33;2.00;6,8;9883.00;3,9;0.00;959,02
2261.00;31.08.2016;3.00;3,1;8,5;16,6;24,6;54,17;1,8;6,3;12617.00;0.00;0.00;956,57
2261.00;01.09.2016;3.00;6,8;10,3;17,9;24,7;61,46;1,5;7,2;6733.00;3,7;0.00;955,84
2261.00;02.09.2016;3.00;8,1;11,5;17,9;24,6;64,33;1,4;6,6;8,95;6,1;0.00;955,18
2261.00;03.09.2016;3.00;10,3;12,9;18,2;23,3;64,54;2,5;8,9;7633.00;7,2;0.00;953,01
2261.00;04.09.2016;3.00;10,9;13,1;17,1;20,3;73,96;3,5;11,2;3,15;7.00;2.00;948,43
2261.00;05.09.2016;3.00;11,6;12,4;13,9;15,9;87,58;3,9;10,5;1,4;7,5;0,6;952.00
2261.00;06.09.2016;3.00;6,7;11,1;15,4;19,9;77,33;2,6;8,3;8,2;4.00;0.00;960,22
2261.00;07.09.2016;3.00;5,1;9.00;17,6;24,8;70,46;2,4;8,8;12,2;3,8;0.00;956,53
2261.00;08.09.2016;3.00;6,3;12,1;19,2;26,5;70,88;2,1;8,1;12117.00;1,7;0.00;949,7
2261.00;09.09.2016;3.00;10,2;13,5;19.00;24,9;72,46;1,8;6,4;7,65;2,8;0.00;952,09
2261.00;10.09.2016;3.00;9,2;12,6;19,6;26,2;68,33;1,2;5,8;11567.00;2.00;0.00;952,16
2261.00;11.09.2016;3.00;9.00;12,8;20,4;27,6;62,54;1,2;6,6;10,45;1,8;0.00;953,14
2261.00;12.09.2016;3.00;9,9;14.00;21,6;29,1;58,92;1,6;8,3;11683.00;0,3;0.00;953,98
2261.00;13.09.2016;3.00;9,6;14,3;22.00;28,8;55,21;2,2;8,3;11,8;0,1;0.00;952,14
2261.00;14.09.2016;3.00;8,8;13,5;21.00;27,2;57,08;2,2;9,1;10167.00;1,6;0.00;950,48
2261.00;15.09.2016;3.00;10,6;15,3;20,4;26,8;53,08;2,9;9,1;11383.00;2,1;0.00;948,27
2261.00;16.09.2016;3.00;10,2;13,7;17,1;21,9;80,96;1,8;7,2;0,717;6,6;17,3;947,77
2261.00;17.09.2016;3.00;12,7;12,9;13,6;14,5;96,25;3,8;10,2;0.00;7,4;31.00;945,87
2261.00;18.09.2016;3.00;9,6;9,5;11,5;13,2;97,25;3,4;8,4;0.00;7,8;11,5;947.00
2261.00;19.09.2016;3.00;7,4;9,1;10,4;12,1;94,54;2,8;7,9;0.00;7,6;2,7;950,43
2261.00;20.09.2016;3.00;3,1;6,4;10,4;14,1;80,96;1,7;5,2;0,75;7,5;0.00;952,6
2261.00;21.09.2016;3.00;0.00;3,8;9,8;15,6;80,5;1.00;4,1;5567.00;5,6;0.00;953,84
2261.00;22.09.2016;3.00;2.00;4,3;10,6;17.00;82,54;1.00;4.00;5,1;6,3;0.00;956,01
2261.00;23.09.2016;3.00;4.00;6,9;12,4;18,2;74,38;1,5;6,8;4,7;4,5;0.00;958,29
2261.00;24.09.2016;3.00;1,8;5,5;12,3;19,6;75,92;1,2;4,2;9267.00;3,3;0.00;959,31
2261.00;25.09.2016;3.00;2,1;6.00;12,9;20,5;75,63;1,6;6,5;10033.00;5,5;0.00;955,38
2261.00;26.09.2016;3.00;3,7;7,3;12.00;16,2;87,21;1,8;5,4;3867.00;6,5;0.00;956,13
2261.00;27.09.2016;3.00;5,5;8,9;12,8;18,6;86,58;1.00;3,9;5567.00;3,8;0.00;959,7
2261.00;28.09.2016;3.00;5,4;8,4;14,2;18,8;76,54;3,2;14,4;6,4;7.00;0.00;959,93
2261.00;29.09.2016;3.00;10,4;12,4;16,4;21.00;68,67;4,3;14,5;9,4;4,4;0.00;953,85
2261.00;30.09.2016;3.00;7,8;10,8;15,6;19,7;72,25;2,9;11,2;3,5;6,8;0.00;949,52
2261.00;01.10.2016;3.00;6,9;10,1;14,4;20,1;80,08;3.00;11,1;4667.00;7,2;0.00;946,02
2261.00;02.10.2016;3.00;6,4;8,7;11,3;14,6;81,13;3.00;8,8;2467.00;4,9;1,2;948,4
2261.00;03.10.2016;3.00;7,9;8,3;9,2;11,2;88,46;3,7;9,7;0,217;7,4;5,2;955,28
2261.00;04.10.2016;3.00;0,6;4,6;8,3;10,3;87,58;3,5;13,7;2083.00;5,9;0,5;962,38
2261.00;05.10.2016;3.00;2,9;2,8;5,2;7,8;88,79;3,9;12,9;0,933;7,5;8,3;960,96
2261.00;06.10.2016;3.00;4,8;5,1;6,4;8,2;96,29;4,3;11,1;0.00;7,8;1,8;951,62
2261.00;07.10.2016;3.00;5.00;5,3;6,3;7,7;94,54;2.00;6,7;0.00;7,9;2,3;951,8
2261.00;08.10.2016;3.00;3,2;4,4;5,8;7.00;92,88;2,3;7.00;0,017;7,3;0,9;953,78
2261.00;09.10.2016;3.00;-0,7;2,1;5,5;8,9;86,54;2.00;6,6;2617.00;5,6;2,3;956,18
2261.00;10.10.2016;3.00;0,5;2,3;5,3;9,5;86,54;1,3;6,2;2767.00;7.00;0,7;955,77
2261.00;11.10.2016;3.00;3,5;4,2;5,1;7,1;87,96;2,1;6,9;0,467;7,3;0,4;951,83
2261.00;12.10.2016;3.00;3,7;3,9;4,6;5,5;95,17;2,2;6,2;0.00;7,8;0,6;951,74
2261.00;13.10.2016;3.00;3,2;4,4;5,5;7,2;86.00;3,5;9,6;0,067;7,7;0.00;950,67
2261.00;14.10.2016;3.00;4,2;5,1;6,8;9,9;83,96;5,1;13.00;1583.00;7,5;0.00;945,33
2261.00;15.10.2016;3.00;3,9;6,8;10.00;14,7;86,63;3.00;11,6;0,983;7,5;0.00;947,88
2261.00;16.10.2016;3.00;1,5;4,9;10,4;16,9;84,04;1,5;4,8;7817.00;3,1;0.00;956,05
2261.00;17.10.2016;3.00;2,3;5,7;9,7;15,7;87,67;2,3;6,5;5983.00;7,8;0,1;956,66
2261.00;18.10.2016;3.00;7,4;8,3;10,3;13,4;89,29;2.00;7,8;1,85;7,8;5,4;954,54
2261.00;19.10.2016;3.00;4,7;5,3;7,1;8,4;88,04;3,7;10,9;0,733;7,6;3,7;948,78
2261.00;20.10.2016;3.00;2,5;3,5;4,4;5,8;93,71;2,1;6,9;0,283;7,6;5,6;946,23
2261.00;21.10.2016;3.00;1,1;2,9;4.00;5,5;90,92;2,1;7,8;0.00;7,6;0,3;946,32
2261.00;22.10.2016;3.00;2,6;3,1;4,2;5,4;94,08;2,2;7,5;0.00;7,5;3,7;946,81
2261.00;23.10.2016;3.00;3,3;3,5;5,5;8,7;90,25;2,6;7,4;2733.00;7,6;1,2;947,64
2261.00;24.10.2016;3.00;4,5;4,7;8.00;12,5;94,33;3,1;8,1;0,017;7,8;4,6;948,17
2261.00;25.10.2016;3.00;7,4;8,1;10,2;11,8;94,54;2,2;6,8;0,05;7,7;1,5;954,07
2261.00;26.10.2016;3.00;2,5;5,9;7,2;9,6;92,29;1,4;;0,4;7,5;0.00;960,63
2261.00;27.10.2016;3.00;1,3;3,6;6,8;10,1;91,75;2,3;6,8;0,533;6,7;0.00;964,65
2261.00;28.10.2016;3.00;2,7;5,7;8,1;9,8;90,42;3,2;10.00;0,467;7,4;0,4;964,83
2261.00;29.10.2016;3.00;4,6;6,1;7,8;10.00;81,13;2,9;10.00;2033.00;7,3;0.00;964,12
2261.00;30.10.2016;3.00;3,5;5,3;6,4;8,5;90,71;2.00;5,9;0,033;7,8;0,3;962,45
2261.00;31.10.2016;3.00;-1,3;1,9;5,4;10,4;92,88;1.00;3,6;4933.00;6,7;0.00;961,24
2261.00;01.11.2016;3.00;-1,6;-0,3;5,7;11,8;82,79;2,2;7,5;6,3;7,4;2,8;953,4
2261.00;02.11.2016;3.00;1,2;2,8;4,4;6,8;87,83;3,9;11,8;4433.00;5,4;0,1;948,55
2261.00;03.11.2016;3.00;-2,6;0,1;2,5;4,6;86,71;2,3;7,7;2783.00;6,1;0.00;953,31
2261.00;04.11.2016;3.00;-1,6;-0,8;2,5;5,9;87,33;2,3;7,2;1,3;8.00;0.00;948,57
2261.00;05.11.2016;3.00;2,4;3,2;5.00;7,5;92,67;3.00;8,2;0.00;8.00;4,4;936,28
2261.00;06.11.2016;3.00;-3,7;-0,6;2,5;3,9;91,79;2,1;8,2;0.00;7.00;0.00;934,54
2261.00;07.11.2016;3.00;-1,3;0,2;1.00;1,8;91,04;2,6;7,3;0.00;7,8;1,1;939,32
2261.00;08.11.2016;3.00;-2,9;-1,5;0,1;0,8;92,75;2,9;7,7;0,133;7,7;3,8;941,46
2261.00;09.11.2016;3.00;-4,3;-2,2;-0,2;2,5;85,17;2,6;8.00;4017.00;6,2;2,1;939,42
2261.00;10.11.2016;3.00;-0,5;-0,2;0,5;1,5;96,13;3,1;8,8;0.00;7,8;1,5;938,4
2261.00;11.11.2016;3.00;-1,5;-1,6;0,4;1,9;99,38;3,1;9,7;0.00;8.00;1,5;947,09
2261.00;12.11.2016;3.00;-3,9;-3,3;-2,5;-1,5;86,75;2,4;6,7;0,117;7,8;0.00;956,3
2261.00;13.11.2016;3.00;-8,8;-4,9;-2,2;0,9;74,75;2,7;7,1;7483.00;4,3;0.00;959,67
2261.00;14.11.2016;3.00;-10,4;-6,7;-2,4;2.00;77,63;2.00;7,2;8,05;1,8;0.00;964,26
2261.00;15.11.2016;3.00;-4,1;-2,5;-1,1;1,4;89,71;4,3;10,9;0.00;7,7;7,5;959,02
2261.00;16.11.2016;3.00;0,9;1,4;4,6;7,5;97,75;3,2;9,5;0.00;8.00;2,5;951,36
2261.00;17.11.2016;3.00;5,2;6,7;7,6;8,2;92,25;5,1;13,3;0.00;7,7;3,7;943,59
2261.00;18.11.2016;3.00;2,8;4,5;7,9;12,4;82,29;6,1;15,8;1133.00;7,3;7.00;938,58
2261.00;19.11.2016;3.00;-0,1;1,3;3,9;5,7;90,46;3,9;12.00;0.00;7,9;4,6;943,17
2261.00;20.11.2016;3.00;-0,3;1,1;4,7;9,1;79,29;4,2;13,9;6333.00;6,1;0.00;941,65
2261.00;21.11.2016;3.00;-1,6;1,3;5,1;8,3;82,5;3,5;10,6;3,1;7.00;0.00;941,85
2261.00;22.11.2016;3.00;4,2;5.00;6,4;8,8;93,88;3,2;9,4;0.00;7,5;0.00;946,64
2261.00;23.11.2016;3.00;3,8;3,9;5,5;9,3;96,63;2,4;6,7;2783.00;7,7;0.00;952,13
2261.00;24.11.2016;3.00;3,3;3,4;4,6;5,3;100.00;3.00;8,1;0.00;8.00;0.00;953,56
2261.00;25.11.2016;3.00;0,1;-0,1;2,3;3,9;99,88;3,4;8.00;0.00;8.00;0.00;953,62
2261.00;26.11.2016;3.00;0,1;-0,1;1,6;3,7;97,5;1,3;4,4;0.00;7,9;0.00;951,01
2261.00;27.11.2016;3.00;-3.00;-0,9;1,6;3,6;92,67;2,8;10,2;0,117;6,5;1,1;949,93
2261.00;28.11.2016;3.00;-7,1;-4,8;-2,6;-0,8;83,71;2,8;8,6;1333.00;5,8;0.00;958,76
2261.00;29.11.2016;3.00;-9,9;-6,7;-4,2;0,6;84,83;1,1;6,2;5483.00;2,5;0.00;964,55
2261.00;30.11.2016;3.00;-7,6;-4,3;-2,3;-0,3;70,83;3,4;10,5;3,85;7.00;0.00;961,32
2261.00;01.12.2016;3.00;-2,2;-1,6;0.00;1,3;88,88;5,6;13,4;0.00;7,9;1,3;954,43
2261.00;02.12.2016;3.00;-6,8;-3,4;0,7;3.00;89,46;3,9;11,5;2883.00;4,3;4.00;951,61
2261.00;03.12.2016;3.00;-10,8;-7,3;-3,7;0,5;88,46;1,1;3,4;7117.00;1.00;0.00;956,96
2261.00;04.12.2016;3.00;-12,1;-9.00;-4,6;1,6;84,17;0,9;3,5;6617.00;4,6;0.00;960,15
2261.00;05.12.2016;3.00;-11,1;-6,7;-4.00;1,7;85,79;2,2;7,2;7083.00;2,6;0.00;959,34
2261.00;06.12.2016;3.00;-9.00;-7,4;-5,1;-2,2;94,17;2.00;5,1;4,85;5,6;0.00;962,62
2261.00;07.12.2016;3.00;-11,2;-8,5;-4,4;-0,5;93,04;2,3;6,5;0,783;6,1;0.00;965,37
2261.00;08.12.2016;3.00;-3,3;-2,3;0,6;3,9;78,79;2,7;9,6;5183.00;7,5;0.00;963,25
2261.00;09.12.2016;3.00;-1,5;0,6;2,3;3,9;91,33;3,7;9,7;0.00;7.00;0.00;961,25
2261.00;10.12.2016;3.00;0,5;2,4;4,8;8,1;84,54;3,7;11.00;6,15;7,5;0.00;956,93
2261.00;11.12.2016;3.00;0,8;2,2;3,7;5,4;90,46;4,7;14,5;0,3;7,5;3,5;950,52
2261.00;12.12.2016;3.00;-0,1;1,6;3,2;4,6;95,33;3,1;9,9;0.00;7,7;3,1;955,67
2261.00;13.12.2016;3.00;0.00;1,1;2,2;3,7;94,04;2,2;7,2;0,2;7,8;0,9;957,94
2261.00;14.12.2016;3.00;1,7;2,1;3.00;4,5;97,54;1,8;6,1;0.00;7,9;0.00;957,27
2261.00;15.12.2016;3.00;-2,5;-2,5;0,8;3,3;95,67;2,5;8,1;0.00;8.00;0.00;960,75
2261.00;16.12.2016;3.00;-5,8;-3,9;-2,2;-0,6;86,79;3,8;9,5;4683.00;5,6;0.00;963,1
2261.00;17.12.2016;3.00;-8,9;-5,3;-2,7;-0,8;95,67;2,2;6,9;0.00;7,8;0.00;967,95
2261.00;18.12.2016;3.00;-3,1;-2,6;-0,8;0.00;96,21;1,7;5,9;0.00;7,8;1,1;964,98
2261.00;19.12.2016;3.00;-6,1;-1,8;-0,4;0,2;93,38;2,8;9,5;0.00;7,5;0.00;961,46
2261.00;20.12.2016;3.00;-6,5;-4,9;-2,6;-0,9;90.00;4,1;10.00;2317.00;5,8;0.00;957,6
2261.00;21.12.2016;3.00;-7,3;-6.00;-4,4;-3,3;95,79;2,9;7,1;0.00;6,3;0.00;960,59
2261.00;22.12.2016;3.00;-4,9;-4,9;-3,4;-0,9;96,29;2,7;8,4;0,233;7,8;0,5;962,52
2261.00;23.12.2016;3.00;-1,9;-1,8;-1.00;-0,1;98,21;2,9;9,5;0.00;8.00;0.00;964,95
2261.00;24.12.2016;3.00;-0,3;-0,1;2,4;3,9;91,79;5,1;14,6;0.00;7,6;2,5;957,96
2261.00;25.12.2016;3.00;2,2;3,2;4,5;5,5;94,33;5,5;15,3;0.00;7,8;0,6;956,42
2261.00;26.12.2016;3.00;-1,1;0,3;4,4;6,3;91,13;5,4;12,4;0,233;6,2;1,7;958,58
2261.00;27.12.2016;3.00;-1,3;0,2;1,8;3,8;86,33;5,2;13.00;0.00;7,3;1,2;966,2
2261.00;28.12.2016;3.00;1,3;1,7;2,8;3,7;90,21;4,4;13,8;0.00;7,9;1,3;971,42
2261.00;29.12.2016;3.00;-6,6;-3,1;1,1;3,7;91,75;1,5;4,8;0,283;5,9;0.00;971,74
2261.00;30.12.2016;3.00;-8,9;-4,9;-1,5;4,5;74,71;1,6;5,6;6917.00;0,2;0.00;968,85
2261.00;31.12.2016;3.00;-9,8;-5,8;-2.00;4,2;72,29;1,9;6,4;6933.00;0.00;0.00;963,33
2261.00;01.01.2017;3.00;-12.00;-8,9;-4,1;-1,1;83,63;3.00;9,7;6917.00;1.00;0.00;952,63
2261.00;02.01.2017;3.00;-9,4;-6.00;-4.00;-2,1;92,5;3,3;9,1;0,883;7,1;1,3;950,66
2261.00;03.01.2017;3.00;-5,8;-4.00;-2,1;-1,1;91,46;5,4;16,9;0.00;7,4;1,7;952,31
2261.00;04.01.2017;3.00;-4,6;-4,3;-0,9;0,6;87,42;6,7;16,4;0,45;7,5;2,8;941,22
2261.00;05.01.2017;3.00;-18,9;-10,7;-5,8;-3,8;84,67;4,4;13,7;1,75;7,4;2,5;955,76
2261.00;06.01.2017;3.00;-25,6;-19.00;-11,8;-8,1;85,79;1,7;4,8;6167.00;3,8;0.00;968,47
2261.00;07.01.2017;3.00;-26,3;-20,4;-11,9;-8,2;81,42;3.00;9,2;0.00;7,5;2.00;962,27
2261.00;08.01.2017;3.00;-8,3;-8,3;-3,9;-1,2;92,71;2,1;6,3;0.00;7,9;0,9;958,89
2261.00;09.01.2017;3.00;-4.00;-3,5;-2,8;-2.00;87,17;2,1;6,4;0.00;8.00;0.00;956,69
2261.00;10.01.2017;3.00;-6,7;-6,5;-4.00;-3,2;79,54;3,3;10,5;0.00;8.00;0.00;945,77
